App Version,Crit 00 00 00 00.00 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Hash,80FA0637D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Number ,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parametric Version,Crit 99 99 00 00.99 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,.SS,UI_MachineStateEnter,UI_MachineStateExit,UI_CycleSelection,UnitSerialNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,F039,F03A,F03B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/16/2023,11:15:55:.624,.624,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:55:.742,.742,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:55:.854,.854,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:55:.941,.941,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.052,.052,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.152,.152,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.253,.253,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.355,.355,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.450,.450,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.643,.643,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.777,.777,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.869,.869,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:56:.954,.954,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.067,.067,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.155,.155,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.249,.249,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.362,.362,00,00,00,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.710,.710,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.859,.859,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:15:57:.952,.952,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
