App Version,Crit 00 00 00 00.00 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Hash,80FA0637D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Number ,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parametric Version,Crit 99 99 00 00.99 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,.SS,UI_MachineStateEnter,UI_MachineStateExit,UI_CycleSelection,UnitSerialNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,F039,F03A,F03B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/16/2023,11:13:10:.051,.051,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.142,.142,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.246,.246,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.338,.338,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.443,.443,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.538,.538,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.638,.638,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.741,.741,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.836,.836,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:10:.942,.942,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.043,.043,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.143,.143,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.244,.244,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.335,.335,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.437,.437,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.547,.547,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.646,.646,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.736,.736,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.839,.839,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:11:.947,.947,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.037,.037,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.150,.150,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.251,.251,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.338,.338,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.438,.438,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.542,.542,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.643,.643,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.739,.739,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.841,.841,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:12:.942,.942,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.039,.039,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.149,.149,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.249,.249,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.335,.335,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.441,.441,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.536,.536,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.644,.644,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.739,.739,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.843,.843,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:13:.934,.934,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.033,.033,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.148,.148,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.253,.253,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.332,.332,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.445,.445,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.535,.535,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.651,.651,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.740,.740,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.847,.847,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:14:.933,.933,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.047,.047,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.152,.152,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.263,.263,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.345,.345,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.445,.445,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.547,.547,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.657,.657,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.743,.743,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.847,.847,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
02/16/2023,11:13:15:.954,.954,01,00,03,0000000000000000000000000000000000000000000000000000000000000000
